2026-03-19T14:47:20.743Z | heartbeat: aruco_pose_streamer | buf= 64
2026-03-19T14:47:21.764Z | heartbeat: aruco_pose_streamer | buf= 65
2026-03-19T14:47:22.782Z | heartbeat: aruco_pose_streamer | buf= 66
2026-03-19T14:47:23.801Z | heartbeat: aruco_pose_streamer | buf= 67
2026-03-19T14:47:24.820Z | heartbeat: aruco_pose_streamer | buf= 68
2026-03-19T14:47:25.836Z | heartbeat: aruco_pose_streamer | buf= 69
2026-03-19T14:47:26.858Z | heartbeat: aruco_pose_streamer | buf= 70
2026-03-19T14:47:27.878Z | heartbeat: aruco_pose_streamer | buf= 71
2026-03-19T14:47:28.898Z | heartbeat: aruco_pose_streamer | buf= 72
2026-03-19T14:47:29.917Z | heartbeat: aruco_pose_streamer | buf= 73
2026-03-19T14:47:30.935Z | heartbeat: aruco_pose_streamer | buf= 74
2026-03-19T14:47:31.953Z | heartbeat: aruco_pose_streamer | buf= 75
2026-03-19T14:47:32.971Z | heartbeat: aruco_pose_streamer | buf= 76
2026-03-19T14:47:33.990Z | heartbeat: aruco_pose_streamer | buf= 77
2026-03-19T14:47:35.009Z | heartbeat: aruco_pose_streamer | buf= 78
2026-03-19T14:47:36.029Z | heartbeat: aruco_pose_streamer | buf= 79
2026-03-19T14:47:37.047Z | heartbeat: aruco_pose_streamer | buf= 80
2026-03-19T14:47:38.063Z | heartbeat: aruco_pose_streamer | buf= 81
2026-03-19T14:47:39.082Z | heartbeat: aruco_pose_streamer | buf= 82
2026-03-19T14:47:40.099Z | heartbeat: aruco_pose_streamer | buf= 83
2026-03-19T14:47:41.122Z | heartbeat: aruco_pose_streamer | buf= 84
2026-03-19T14:47:42.146Z | heartbeat: aruco_pose_streamer | buf= 85
2026-03-19T14:47:43.165Z | heartbeat: aruco_pose_streamer | buf= 86
2026-03-19T14:47:44.182Z | heartbeat: aruco_pose_streamer | buf= 87
2026-03-19T14:47:45.201Z | heartbeat: aruco_pose_streamer | buf= 88
2026-03-19T14:47:46.220Z | heartbeat: aruco_pose_streamer | buf= 89
